timestamp,left_elevon_ted_cdeg,right_elevon_ted_cdeg,lower_rudder_tel_cdeg,upper_rudder_tel_cdeg,left_tvc_upper_cdeg,left_tvc_lower_cdeg,right_tvc_upper_cdeg,right_tvc_lower_cdeg,left_engine_prct_thrust,right_engine_prct_thrust
3367526,0,0,0,0,-1308.1807,-815.48315,395.25153,87.948975,62.877884,62.877884
3367528,0,0,0,0,-1297.4473,-813.0727,405.05624,89.43091,62.877323,62.877323
3367530,0,0,0,0,-1281.2478,-807.84717,425.60675,99.007324,62.877247,62.877247
3367532,0,0,0,0,-1268.1178,-801.74854,443.9411,110.31036,62.878155,62.878155
3367534,0,0,0,0,-1260.0052,-797.5579,458.0501,120.497375,62.877617,62.877617
3367536,0,0,0,0,-1256.1431,-793.8764,470.82837,133.0951,62.875347,62.875347
3367538,0,0,0,0,-1260.7487,-791.7088,476.13635,145.17621,62.874355,62.874355
3367540,0,0,0,0,-1274.3287,-796.5493,468.96118,146.7406,62.873833,62.873833
3367542,0,0,0,0,-1289.7368,-798.3294,462.38995,153.79736,62.876858,62.876858
3367544,0,0,0,0,-1294.8396,-790.67114,449.53058,153.69904,62.893833,62.893833
3367546,0,0,0,0,-1306.1794,-798.6405,447.59686,155.13574,62.89601,62.89601
3367548,0,0,0,0,-1320.3367,-810.1389,442.84656,153.04437,62.898632,62.898632
3367550,0,0,0,0,-1331.8801,-818.3346,437.13348,150.67914,62.89772,62.89772
3367552,0,0,0,0,-1342.8422,-824.79614,430.3689,148.41492,62.898624,62.898624
3367554,0,0,0,0,-1358.6345,-840.2074,420.35547,138.7826,62.90039,62.90039
3367556,0,0,0,0,-1368.3906,-849.7691,415.6236,134.24506,62.90334,62.90334
3367558,0,0,0,0,-1379.8462,-855.65045,406.95822,131.15399,62.90525,62.90525
3367560,0,0,0,0,-1386.011,-851.726,401.81638,136.10144,62.90622,62.90622
3367562,0,0,0,0,-1383.5496,-843.76984,403.62985,143.40967,62.90557,62.90557
3367564,0,0,0,0,-1376.4905,-842.38983,408.52078,142.62146,62.90683,62.90683
3367566,0,0,0,0,-1374.4224,-852.2759,408.7887,130.93518,62.90755,62.90755
3367568,0,0,0,0,-1368.7217,-855.2546,412.172,125.6391,62.90953,62.90953
3367570,0,0,0,0,-1354.1377,-854.4011,420.36865,120.105225,62.909748,62.909748
3367572,0,0,0,0,-1342.2634,-851.41174,428.80048,119.65222,62.907867,62.907867
3367574,0,0,0,0,-1339.3206,-851.4003,430.68585,118.60614,62.910072,62.910072
3367576,0,0,0,0,-1336.8064,-841.1568,428.96704,124.61664,62.909573,62.909573
3367578,0,0,0,0,-1337.1057,-830.8957,425.24994,131.4599,62.909706,62.909706
3367580,0,0,0,0,-1339.1431,-834.3595,416.35315,121.13672,62.912933,62.912933
3367582,0,0,0,0,-1327.6816,-834.293,420.37976,113.76843,62.911102,62.911102
3367584,0,0,0,0,-1316.0848,-828.27014,406.87387,94.68854,62.92701,62.92701
3367586,0,0,0,0,-1310.1808,-835.36847,408.1881,83.00043,62.924885,62.924885
3367588,0,0,0,0,-1306.698,-836.88257,404.86005,74.675476,62.92481,62.92481
3367590,0,0,0,0,-1304.189,-829.96313,396.0868,70.31268,62.927216,62.927216
3367592,0,0,0,0,-1301.4427,-822.1019,385.73413,65.07495,62.927288,62.927288
3367594,0,0,0,0,-1299.4646,-820.6426,375.86472,54.686707,62.925133,62.925133
3367596,0,0,0,0,-1295.1194,-818.66425,374.03192,50.48712,62.922894,62.922894
3367598,0,0,0,0,-1283.5951,-809.088,375.72476,50.231873,62.92477,62.92477
3367600,0,0,0,0,-1271.8337,-799.4838,378.68985,51.039795,62.92041,62.92041
3367602,0,0,0,0,-1262.7515,-793.79034,378.05765,47.0188,62.921227,62.921227
3367604,0,0,0,0,-1248.957,-777.6438,382.1357,53.448975,62.91961,62.91961
3367606,0,0,0,0,-1231.626,-763.9069,388.80634,56.52533,62.91759,62.91759
3367608,0,0,0,0,-1216.6353,-749.2423,393.07025,60.463196,62.914604,62.914604
3367610,0,0,0,0,-1199.0063,-737.1624,399.4116,61.255615,62.910755,62.910755
3367612,0,0,0,0,-1179.094,-725.2084,405.08606,58.97162,62.90842,62.90842
3367614,0,0,0,0,-1156.8342,-709.38965,416.94537,64.38995,62.905903,62.905903
3367616,0,0,0,0,-1144.8171,-698.7455,425.0813,71.152954,62.902786,62.902786
3367618,0,0,0,0,-1138.2495,-688.23895,426.78284,76.79346,62.899532,62.899532
3367620,0,0,0,0,-1135.0833,-690.3588,422.6015,67.32599,62.893883,62.893883
3367622,0,0,0,0,-1142.0266,-679.9448,393.74338,55.825134,62.90724,62.90724
3367624,0,0,0,0,-1155.8884,-687.3279,377.73703,46.297607,62.90164,62.90164
3367626,0,0,0,0,-1173.2366,-703.03284,360.57452,30.778198,62.898335,62.898335
3367628,0,0,0,0,-1190.2284,-718.9634,344.41104,15.676025,62.894825,62.894825
3367630,0,0,0,0,-1201.3398,-730.69836,336.93265,7.5742188,62.8909,62.8909
3367632,0,0,0,0,-1219.1973,-750.212,323.05618,-7.958618,62.889175,62.889175
3367634,0,0,0,0,-1235.3232,-769.9434,312.55438,-22.065796,62.887398,62.887398
3367636,0,0,0,0,-1250.065,-784.4029,303.84186,-30.496094,62.88506,62.88506
3367638,0,0,0,0,-1258.6467,-805.44714,302.35245,-44.44806,62.88245,62.88245
3367640,0,0,0,0,-1266.7078,-822.0933,303.21643,-52.169067,62.880337,62.880337
3367642,0,0,0,0,-1280.6057,-842.453,302.26276,-59.584473,62.87703,62.87703
3367644,0,0,0,0,-1299.5532,-863.98846,300.20206,-64.233215,62.87387,62.87387
3367646,0,0,0,0,-1303.1543,-860.5819,311.11978,-46.30786,62.872917,62.872917
3367648,0,0,0,0,-1306.6846,-860.40814,317.15338,-36.57019,62.87488,62.87488
3367650,0,0,0,0,-1315.9512,-860.6889,317.81085,-26.92688,62.87513,62.87513
3367652,0,0,0,0,-1322.9568,-860.6723,319.15747,-18.557983,62.873077,62.873077
3367654,0,0,0,0,-1329.5261,-858.5456,322.4326,-6.586792,62.87046,62.87046
3367656,0,0,0,0,-1337.4207,-851.2094,327.7044,13.915649,62.868397,62.868397
3367658,0,0,0,0,-1343.8264,-837.7975,328.3466,34.375427,62.87114,62.87114
3367660,0,0,0,0,-1347.0568,-822.4728,328.1865,52.770447,62.871696,62.871696
3367662,0,0,0,0,-1349.9907,-810.0613,321.7661,61.695496,62.873055,62.873055
3367664,0,0,0,0,-1348.2747,-796.2816,308.43942,60.432495,62.88705,62.88705
3367666,0,0,0,0,-1359.51,-802.07684,297.58945,55.022522,62.887726,62.887726
3367668,0,0,0,0,-1366.7725,-809.4109,292.0658,49.427307,62.8877,62.8877
3367670,0,0,0,0,-1367.4794,-806.88,291.12656,51.725952,62.888664,62.888664
3367672,0,0,0,0,-1364.6814,-797.46063,291.04196,58.262634,62.887436,62.887436
3367674,0,0,0,0,-1365.6677,-797.81036,287.85333,55.710693,62.887196,62.887196
3367676,0,0,0,0,-1362.4403,-798.17865,288.91724,53.178833,62.88951,62.88951
3367678,0,0,0,0,-1359.8,-806.0406,289.02356,42.78302,62.885395,62.885395
3367680,0,0,0,0,-1358.8665,-814.8014,287.73874,31.80371,62.88519,62.88519
3367682,0,0,0,0,-1363.7408,-823.57715,287.59442,27.758118,62.883614,62.883614
3367684,0,0,0,0,-1365.3853,-834.48157,288.11005,19.013733,62.884968,62.884968
3367686,0,0,0,0,-1364.4264,-841.64703,287.1833,9.9626465,62.88114,62.88114
3367688,0,0,0,0,-1362.9673,-852.5327,289.42865,-0.13677979,62.879387,62.879387
3367690,0,0,0,0,-1364.4447,-858.7057,287.09622,-7.164734,62.876595,62.876595
3367692,0,0,0,0,-1359.5664,-858.35693,292.5717,-6.218872,62.875767,62.875767
3367694,0,0,0,0,-1352.1182,-857.58636,297.38416,-8.0841675,62.874252,62.874252
3367696,0,0,0,0,-1342.6807,-855.4694,305.68823,-7.100586,62.87224,62.87224
3367698,0,0,0,0,-1332.9443,-853.236,311.3874,-8.904297,62.873215,62.873215
3367700,0,0,0,0,-1330.2126,-853.3265,313.09616,-10.0177,62.8732,62.8732
3367702,0,0,0,0,-1319.7185,-845.2805,324.23212,-1.329895,62.86902,62.86902
3367704,0,0,0,0,-1307.0436,-817.63947,323.1255,12.529663,62.88343,62.88343
3367706,0,0,0,0,-1303.6007,-814.8515,327.73108,16.480286,62.88124,62.88124
3367708,0,0,0,0,-1296.4651,-807.80164,333.97507,22.63861,62.879272,62.879272
3367710,0,0,0,0,-1286.5315,-795.3174,348.11902,39.33313,62.877205,62.877205
3367712,0,0,0,0,-1282.3491,-783.36884,354.20206,53.182312,62.870766,62.870766
3367714,0,0,0,0,-1276.2129,-777.3451,358.7844,57.652283,62.871372,62.871372
3367716,0,0,0,0,-1267.1937,-773.87695,369.67316,62.98993,62.869366,62.869366
3367718,0,0,0,0,-1258.5142,-772.0752,380.4233,66.86224,62.86586,62.86586
3367720,0,0,0,0,-1254.2671,-770.5674,388.46542,72.16522,62.862766,62.862766
3367722,0,0,0,0,-1243.4126,-762.4812,400.22073,81.1521,62.860466,62.860466
3367724,0,0,0,0,-1230.7781,-758.88,409.536,81.43414,62.86058,62.86058
3367726,0,0,0,0,-1221.9192,-758.7875,416.62958,79.76123,62.85842,62.85842
3367728,0,0,0,0,-1213.3391,-754.40314,423.0854,82.021484,62.85485,62.85485
3367730,0,0,0,0,-1217.4166,-762.209,421.68817,76.895874,62.852592,62.852592
3367732,0,0,0,0,-1212.1343,-763.4865,428.539,77.186646,62.850563,62.850563
3367734,0,0,0,0,-1207.3867,-768.7881,439.6098,78.208496,62.84799,62.84799
3367736,0,0,0,0,-1202.2522,-770.2724,446.50494,78.48474,62.84504,62.84504
3367738,0,0,0,0,-1199.4812,-767.2677,448.07025,80.28381,62.845303,62.845303
3367740,0,0,0,0,-1199.6083,-762.8552,442.64716,79.40021,62.843586,62.843586
3367742,0,0,0,0,-1202.2085,-756.8303,440.44055,85.818665,62.84152,62.84152
3367744,0,0,0,0,-1211.8163,-738.67346,415.3849,88.52777,62.85049,62.85049
3367746,0,0,0,0,-1215.5254,-735.5091,412.21533,92.23157,62.848797,62.848797
3367748,0,0,0,0,-1217.2668,-732.4534,415.0686,99.88202,62.850323,62.850323
3367750,0,0,0,0,-1207.862,-719.51196,423.59247,111.942505,62.848595,62.848595
3367752,0,0,0,0,-1197.2334,-711.47363,433.6411,119.40082,62.847534,62.847534
3367754,0,0,0,0,-1196.2329,-708.9296,436.89966,124.20294,62.84673,62.84673
3367756,0,0,0,0,-1199.6183,-708.5674,437.51025,128.56116,62.8437,62.8437
3367758,0,0,0,0,-1210.7083,-713.5386,429.6963,126.86603,62.84624,62.84624
3367760,0,0,0,0,-1224.5054,-713.7394,419.60364,130.36963,62.841763,62.841763
3367762,0,0,0,0,-1242.1777,-719.82666,402.84454,125.19568,62.83711,62.83711
3367764,0,0,0,0,-1259.5254,-723.292,386.02863,122.262146,62.840214,62.840214
3367766,0,0,0,0,-1269.3606,-728.1157,375.84302,117.08795,62.837196,62.837196
3367768,0,0,0,0,-1276.6151,-732.6368,370.67334,114.65167,62.837452,62.837452
3367770,0,0,0,0,-1286.3538,-745.25287,362.75687,103.857666,62.836544,62.836544
3367772,0,0,0,0,-1299.7468,-756.7815,347.65463,90.619995,62.8346,62.8346
3367774,0,0,0,0,-1305.5342,-757.0944,338.91006,87.34973,62.83257,62.83257
3367776,0,0,0,0,-1307.1143,-752.4221,336.65335,91.34552,62.829906,62.829906
3367778,0,0,0,0,-1312.4902,-755.31506,327.60645,84.781555,62.830578,62.830578
3367780,0,0,0,0,-1315.2917,-753.388,323.48996,85.39374,62.82878,62.82878
3367782,0,0,0,0,-1315.29,-750.8478,319.69858,84.14087,62.82699,62.82699
3367784,0,0,0,0,-1315.6509,-740.35376,301.46906,76.7663,62.84187,62.84187
3367786,0,0,0,0,-1315.2891,-739.25793,302.72693,78.75806,62.84082,62.84082
3367788,0,0,0,0,-1319.6318,-739.53845,301.6582,81.751526,62.83898,62.83898
3367790,0,0,0,0,-1330.2548,-744.51917,293.88232,79.61792,62.83768,62.83768
3367792,0,0,0,0,-1336.799,-749.6209,286.7014,73.879395,62.835323,62.835323
3367794,0,0,0,0,-1343.8893,-756.74445,278.25546,65.40027,62.83379,62.83379
3367796,0,0,0,0,-1347.0732,-767.708,270.7812,50.146362,62.831486,62.831486
3367798,0,0,0,0,-1339.7422,-770.2805,274.3913,43.852905,62.82955,62.82955
3367800,0,0,0,0,-1335.5093,-777.4789,275.87427,33.904663,62.827206,62.827206
3367802,0,0,0,0,-1330.5271,-787.08856,275.029,18.46759,62.825237,62.825237
3367804,0,0,0,0,-1321.9009,-786.9982,276.07867,10.981323,62.822395,62.822395
3367806,0,0,0,0,-1311.6469,-791.4146,276.3406,-3.427185,62.818825,62.818825
3367808,0,0,0,0,-1299.0093,-795.69836,281.19998,-15.489197,62.814808,62.814808
3367810,0,0,0,0,-1279.8081,-794.01227,292.9889,-21.215332,62.81075,62.81075
3367812,0,0,0,0,-1267.2888,-794.9591,299.6184,-28.051819,62.80882,62.80882
3367814,0,0,0,0,-1264.3053,-805.4425,291.50482,-49.632385,62.80334,62.80334
3367816,0,0,0,0,-1258.2416,-812.82355,287.9097,-66.6723,62.80093,62.80093
3367818,0,0,0,0,-1252.2769,-818.1284,287.51334,-78.33832,62.792793,62.792793
3367820,0,0,0,0,-1249.2997,-822.36597,284.128,-88.938324,62.78859,62.78859
3367822,0,0,0,0,-1247.9443,-811.053,262.9481,-100.160614,62.79845,62.79845
3367824,0,0,0,0,-1251.1338,-816.10706,257.8693,-107.104004,62.795025,62.795025
3367826,0,0,0,0,-1255.4951,-825.22943,251.98642,-117.74783,62.791805,62.791805
3367828,0,0,0,0,-1260.6556,-835.0884,244.76254,-129.67017,62.78841,62.78841
3367830,0,0,0,0,-1277.1068,-854.60175,229.90771,-147.58719,62.783146,62.783146
3367832,0,0,0,0,-1292.906,-870.7019,215.93121,-161.86478,62.781548,62.781548
3367834,0,0,0,0,-1308.6707,-880.5698,204.88254,-167.0167,62.778725,62.778725
3367836,0,0,0,0,-1328.802,-897.5419,192.13995,-176.6,62.77783,62.77783
3367838,0,0,0,0,-1346.244,-909.9817,180.44736,-183.29034,62.779076,62.779076
3367840,0,0,0,0,-1359.6011,-919.38074,169.48706,-190.2926,62.77464,62.77464
3367842,0,0,0,0,-1375.4952,-929.23303,161.129,-192.60883,62.77481,62.77481
3367844,0,0,0,0,-1392.2883,-939.74194,156.12323,-191.33032,62.769672,62.769672
3367846,0,0,0,0,-1403.0085,-949.47406,157.87344,-188.59213,62.77027,62.77027
3367848,0,0,0,0,-1412.3499,-953.31165,150.64256,-190.31912,62.768787,62.768787
3367850,0,0,0,0,-1413.9825,-948.4679,151.49254,-182.99283,62.76619,62.76619
3367852,0,0,0,0,-1417.1772,-952.5474,152.65128,-182.71884,62.764763,62.764763
3367854,0,0,0,0,-1422.2339,-948.27747,154.62332,-171.42026,62.764217,62.764217
3367856,0,0,0,0,-1418.8545,-933.67694,162.63257,-152.18988,62.760464,62.760464
3367858,0,0,0,0,-1415.637,-921.57623,167.93597,-138.0032,62.763546,62.763546
3367860,0,0,0,0,-1409.3228,-910.90125,182.64761,-118.93082,62.76237,62.76237
3367862,0,0,0,0,-1396.3135,-895.1614,202.0221,-96.825836,62.76352,62.76352
3367864,0,0,0,0,-1386.605,-868.047,204.5156,-76.92633,62.769783,62.769783
3367866,0,0,0,0,-1380.4977,-850.37067,217.84375,-52.029297,62.77196,62.77196
3367868,0,0,0,0,-1372.4111,-832.83044,232.71002,-27.70929,62.773113,62.773113
3367870,0,0,0,0,-1363.9541,-824.2438,248.2699,-12.019775,62.7703,62.7703
3367872,0,0,0,0,-1353.5344,-818.7366,268.38498,3.1828003,62.768063,62.768063
3367874,0,0,0,0,-1344.2963,-807.8235,283.56296,20.035767,62.769646,62.769646
3367876,0,0,0,0,-1334.4069,-796.0536,295.15323,33.50647,62.767193,62.767193
3367878,0,0,0,0,-1324.4757,-782.6238,307.97687,49.828796,62.766132,62.766132
3367880,0,0,0,0,-1309.5908,-774.81396,322.0274,56.8042,62.765423,62.765423
3367882,0,0,0,0,-1300.9329,-771.9883,326.8004,55.744995,62.764446,62.764446
3367884,0,0,0,0,-1297.6488,-766.6452,332.1029,63.106506,62.76235,62.76235
3367886,0,0,0,0,-1292.9192,-753.9712,333.45303,72.401,62.762466,62.762466
3367888,0,0,0,0,-1286.889,-744.6727,332.93106,75.14734,62.76294,62.76294
3367890,0,0,0,0,-1284.5667,-739.9361,327.69705,72.3277,62.760864,62.760864
3367892,0,0,0,0,-1277.3623,-734.9087,329.64322,72.09686,62.764065,62.764065
3367894,0,0,0,0,-1269.064,-725.3776,328.8396,72.52594,62.762833,62.762833
3367896,0,0,0,0,-1256.7222,-710.17065,336.76544,83.316956,62.759365,62.759365
3367898,0,0,0,0,-1251.9946,-703.4153,337.7846,86.36389,62.75813,62.75813
3367900,0,0,0,0,-1250.7126,-703.2202,338.12097,85.61334,62.758713,62.758713
3367902,0,0,0,0,-1251.3033,-689.34106,319.7662,81.728455,62.77362,62.77362
3367904,0,0,0,0,-1253.6433,-686.53125,315.9894,83.10138,62.770317,62.770317
3367906,0,0,0,0,-1256.8372,-692.0793,317.03073,81.788574,62.76721,62.76721
3367908,0,0,0,0,-1264.3689,-701.31726,312.3097,75.36133,62.76326,62.76326
3367910,0,0,0,0,-1273.467,-711.20764,303.05316,65.31268,62.760323,62.760323
3367912,0,0,0,0,-1277.3782,-713.9053,294.63086,58.10382,62.757553,62.757553
3367914,0,0,0,0,-1284.5786,-722.27136,278.74844,41.055725,62.757233,62.757233
3367916,0,0,0,0,-1291.1174,-732.84814,267.16837,25.437683,62.754093,62.754093
3367918,0,0,0,0,-1294.6324,-733.6344,261.7714,22.76947,62.74971,62.74971
3367920,0,0,0,0,-1299.6531,-732.1304,260.00687,27.52948,62.746017,62.746017
3367922,0,0,0,0,-1299.2427,-727.2768,259.93683,31.902649,62.741367,62.741367
3367924,0,0,0,0,-1289.5608,-721.3005,264.38293,32.64325,62.73865,62.73865
3367926,0,0,0,0,-1282.0398,-720.86096,269.65622,30.835022,62.733765,62.733765
3367928,0,0,0,0,-1280.5107,-734.7363,266.0791,11.853455,62.727818,62.727818
3367930,0,0,0,0,-1273.337,-741.11615,270.6217,2.8425903,62.72156,62.72156
3367932,0,0,0,0,-1269.8981,-742.9646,272.19067,-0.8758545,62.717735,62.717735
3367934,0,0,0,0,-1265.3197,-739.93066,275.7744,1.1634521,62.71114,62.71114
3367936,0,0,0,0,-1263.7382,-735.6277,278.81412,6.9245605,62.707413,62.707413
3367938,0,0,0,0,-1258.5171,-732.63495,288.0585,13.940735,62.70425,62.70425
3367940,0,0,0,0,-1249.013,-728.89856,299.51492,19.629395,62.69951,62.69951
3367942,0,0,0,0,-1233.7373,-724.8362,307.91232,16.813416,62.709,62.709
3367944,0,0,0,0,-1217.3635,-724.4269,329.65598,22.59259,62.708015,62.708015
3367946,0,0,0,0,-1204.7031,-717.58673,346.18396,33.300354,62.703484,62.703484
3367948,0,0,0,0,-1202.4545,-713.5566,350.83856,39.73645,62.69727,62.69727
3367950,0,0,0,0,-1204.3083,-708.77106,351.81085,47.348145,62.694668,62.694668
3367952,0,0,0,0,-1207.8958,-703.4924,351.102,55.50537,62.692497,62.692497
3367954,0,0,0,0,-1210.4319,-694.7383,352.2553,67.948975,62.688007,62.688007
3367956,0,0,0,0,-1220.0884,-683.8533,351.44528,87.68036,62.682163,62.682163
3367958,0,0,0,0,-1233.1304,-682.36304,349.1503,99.91766,62.679512,62.679512
3367960,0,0,0,0,-1241.4363,-681.86633,350.06287,109.63287,62.675606,62.675606
3367962,0,0,0,0,-1249.9382,-676.84814,350.80215,123.89221,62.6723,62.6723
3367964,0,0,0,0,-1257.3315,-676.0736,351.86624,133.12415,62.67211,62.67211
3367966,0,0,0,0,-1271.9844,-684.4575,344.0307,131.55768,62.668205,62.668205
3367968,0,0,0,0,-1276.2717,-692.19556,348.65012,132.72626,62.66748,62.66748
3367970,0,0,0,0,-1278.4475,-699.125,353.9093,133.23175,62.66549,62.66549
3367972,0,0,0,0,-1283.4305,-706.3699,358.9271,135.9878,62.662933,62.662933
3367974,0,0,0,0,-1283.8438,-712.6365,364.9648,136.172,62.663586,62.663586
3367976,0,0,0,0,-1275.6768,-719.3056,379.98645,136.35767,62.66158,62.66158
3367978,0,0,0,0,-1268.4867,-733.53613,394.47382,129.42438,62.65956,62.65956
3367980,0,0,0,0,-1262.7637,-746.5108,408.337,124.589966,62.657425,62.657425
3367982,0,0,0,0,-1257.9309,-747.8423,402.62698,112.71564,62.66066,62.66066
3367984,0,0,0,0,-1249.8025,-759.65436,417.56122,107.70923,62.661217,62.661217
3367986,0,0,0,0,-1235.0798,-764.3739,435.37732,106.08319,62.660507,62.660507
3367988,0,0,0,0,-1225.1898,-771.3548,449.03516,102.87018,62.66067,62.66067
3367990,0,0,0,0,-1224.1006,-780.7093,454.201,97.59235,62.656708,62.656708
3367992,0,0,0,0,-1221.8828,-787.0678,461.01318,95.828186,62.654076,62.654076
3367994,0,0,0,0,-1222.7239,-795.3708,465.86548,93.21857,62.651264,62.651264
3367996,0,0,0,0,-1225.8125,-802.95374,462.53644,85.3952,62.650215,62.650215
3367998,0,0,0,0,-1232.0978,-808.8285,457.3183,80.587524,62.647133,62.647133
3368000,0,0,0,0,-1238.945,-819.6033,447.74707,67.088684,62.644554,62.644554
3368002,0,0,0,0,-1248.8711,-831.3482,440.55908,58.08197,62.640823,62.640823
3368004,0,0,0,0,-1258.3756,-842.33984,432.28113,48.316833,62.639355,62.639355
3368006,0,0,0,0,-1268.9945,-858.92725,423.4795,33.546753,62.637806,62.637806
3368008,0,0,0,0,-1275.1284,-872.18256,422.37708,25.322998,62.63394,62.63394
3368010,0,0,0,0,-1279.5432,-879.583,425.6991,25.659363,62.632774,62.632774
3368012,0,0,0,0,-1287.8634,-886.76025,427.60944,28.712646,62.63026,62.63026
3368014,0,0,0,0,-1289.0305,-893.2089,433.27313,29.094604,62.626114,62.626114
3368016,0,0,0,0,-1284.8271,-894.08624,444.43542,35.17639,62.62308,62.62308
3368018,0,0,0,0,-1284.4769,-893.7764,449.92816,40.628662,62.626266,62.626266
3368020,0,0,0,0,-1284.8011,-895.0851,455.4839,45.19995,62.620872,62.620872
3368022,0,0,0,0,-1277.5415,-877.6852,453.9795,53.835876,62.63712,62.63712
3368024,0,0,0,0,-1271.5361,-872.9158,467.0932,65.71356,62.635296,62.635296
3368026,0,0,0,0,-1255.61,-865.711,488.37994,78.27887,62.635162,62.635162
3368028,0,0,0,0,-1239.2279,-855.336,508.06427,91.95618,62.63188,62.63188
3368030,0,0,0,0,-1228.3328,-847.715,525.9451,106.56293,62.6294,62.6294
3368032,0,0,0,0,-1224.364,-839.33453,537.6372,122.666626,62.623383,62.623383
3368034,0,0,0,0,-1223.1001,-830.64703,548.198,140.65112,62.621784,62.621784
3368036,0,0,0,0,-1212.1188,-822.3438,562.2983,152.07324,62.615887,62.615887
3368038,0,0,0,0,-1204.8723,-819.8563,570.84436,155.86041,62.61625,62.61625
3368040,0,0,0,0,-1195.7529,-813.2772,578.0464,160.52203,62.613533,62.613533
3368042,0,0,0,0,-1191.6332,-805.4396,580.7385,166.93213,62.60784,62.60784
3368044,0,0,0,0,-1196.5569,-809.25476,578.0768,165.3789,62.603786,62.603786
3368046,0,0,0,0,-1198.5205,-809.5174,575.79785,164.80103,62.60071,62.60071
3368048,0,0,0,0,-1194.742,-805.8843,574.718,163.57574,62.596256,62.596256
3368050,0,0,0,0,-1192.5197,-804.3298,570.53406,158.72394,62.593872,62.593872
3368052,0,0,0,0,-1201.523,-811.84235,557.3728,147.05334,62.590412,62.590412
3368054,0,0,0,0,-1212.5433,-823.88403,545.366,134.02533,62.585968,62.585968
3368056,0,0,0,0,-1219.0613,-828.87305,535.43225,125.62048,62.582527,62.582527
3368058,0,0,0,0,-1217.2743,-835.6302,531.7391,113.38318,62.5818,62.5818
3368060,0,0,0,0,-1220.6279,-844.68774,519.368,95.308105,62.574913,62.574913
3368062,0,0,0,0,-1225.9055,-839.81793,492.0426,78.13025,62.575737,62.575737
3368064,0,0,0,0,-1232.2483,-844.64716,484.8557,72.45685,62.572166,62.572166
3368066,0,0,0,0,-1236.2083,-851.34656,478.1093,62.97101,62.5656,62.5656
3368068,0,0,0,0,-1245.3093,-865.30347,460.8283,40.83423,62.562122,62.562122
3368070,0,0,0,0,-1255.3354,-872.5254,446.39032,29.200378,62.557636,62.557636
3368072,0,0,0,0,-1267.5615,-877.0953,437.38727,27.853577,62.553326,62.553326
3368074,0,0,0,0,-1283.0212,-892.56805,429.30182,19.754944,62.549896,62.549896
3368076,0,0,0,0,-1294.3765,-909.1694,427.6217,12.828918,62.545044,62.545044
3368078,0,0,0,0,-1298.7975,-922.4817,425.99524,2.3110352,62.542313,62.542313
3368080,0,0,0,0,-1300.4648,-924.79236,427.03613,2.7086182,62.53736,62.53736
3368082,0,0,0,0,-1310.625,-936.06024,422.7697,-2.6654053,62.53522,62.53522
3368084,0,0,0,0,-1325.7285,-951.68713,413.46265,-12.49585,62.53122,62.53122
3368086,0,0,0,0,-1335.4967,-972.79816,400.05093,-37.25055,62.528343,62.528343
3368088,0,0,0,0,-1336.7466,-982.9402,393.5096,-52.68396,62.526344,62.526344
3368090,0,0,0,0,-1342.4878,-988.4451,388.54443,-57.41284,62.523045,62.523045
3368092,0,0,0,0,-1350.4486,-1000.2929,384.62027,-65.22406,62.519436,62.519436
3368094,0,0,0,0,-1356.5966,-1005.0867,381.98978,-66.50037,62.518875,62.518875
3368096,0,0,0,0,-1368.0955,-1019.0425,373.97836,-76.96857,62.51682,62.51682
3368098,0,0,0,0,-1382.7399,-1033.4849,367.3732,-83.371826,62.51333,62.51333
3368100,0,0,0,0,-1399.5698,-1046.4712,354.60776,-92.29346,62.513584,62.513584
3368102,0,0,0,0,-1410.31,-1056.221,344.88287,-101.02786,62.510376,62.510376
3368104,0,0,0,0,-1410.5776,-1048.665,335.17114,-102.91638,62.53878,62.53878
3368106,0,0,0,0,-1413.2949,-1049.2954,340.16486,-95.835754,62.535816,62.535816
3368108,0,0,0,0,-1409.1208,-1049.5217,352.16116,-88.239685,62.535694,62.535694
3368110,0,0,0,0,-1400.5706,-1042.7202,364.29407,-77.85559,62.532024,62.532024
3368112,0,0,0,0,-1386.779,-1038.1089,376.24435,-75.08545,62.529385,62.529385
3368114,0,0,0,0,-1373.1764,-1033.1553,389.06433,-70.91455,62.525806,62.525806
3368116,0,0,0,0,-1362.9387,-1024.6982,402.72473,-59.034668,62.521294,62.521294
3368118,0,0,0,0,-1357.2119,-1016.6932,416.18048,-43.30078,62.517403,62.517403
3368120,0,0,0,0,-1345.5535,-998.4897,430.57397,-22.362183,62.512287,62.512287
3368122,0,0,0,0,-1335.3217,-979.60834,444.29254,0.005859375,62.505825,62.505825
3368124,0,0,0,0,-1330.559,-968.13367,452.6867,15.111938,62.5017,62.5017
3368126,0,0,0,0,-1326.9207,-953.1515,459.46033,33.229553,62.495853,62.495853
3368128,0,0,0,0,-1330.5231,-942.33276,455.98322,44.173523,62.49377,62.49377
3368130,0,0,0,0,-1338.4324,-938.5385,452.3994,52.293274,62.488503,62.488503
3368132,0,0,0,0,-1340.1261,-932.1386,455.72565,63.713135,62.48358,62.48358
3368134,0,0,0,0,-1347.0613,-924.5603,453.5152,76.016174,62.48097,62.48097
3368136,0,0,0,0,-1361.9165,-919.417,445.3504,87.84985,62.475758,62.475758
3368138,0,0,0,0,-1376.1039,-918.2813,437.8894,95.711975,62.471027,62.471027
